source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[material type]	characteristics[biological replicate]	characteristics[developmental stage]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
WAC20220706_TPM_Gjie_FNA_8min_J_26	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_26	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_26.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_65	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_65	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_65.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_66	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_66	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_66.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_67	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_67	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_67.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_72	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_72	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_72.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_818	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_818	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_818.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_822	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_822	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_822.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_826	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_826	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_826.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_832	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_832	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_832.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_835	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_835	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_835.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_857	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_857	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_857.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_877	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_877	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_877.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_90	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_90	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_90.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_91	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_91	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_91.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_J_96	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_J_96	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_J_96.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220706_TPM_Gjie_FNA_8min_S_499	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220706_TPM_Gjie_FNA_8min_S_499	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220706_TPM_Gjie_FNA_8min_S_499.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220707_TPM_Gjie_FNA_8min_C_30	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220707_TPM_Gjie_FNA_8min_C_30	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220707_TPM_Gjie_FNA_8min_C_30.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220707_TPM_Gjie_FNA_8min_Z_274	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220707_TPM_Gjie_FNA_8min_Z_274	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220707_TPM_Gjie_FNA_8min_Z_274.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_D_1	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_D_1	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_D_1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_D_2	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_D_2	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_D_2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_D_3	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_D_3	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_D_3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_D_4	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_D_4	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_D_4.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_D_5	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_D_5	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_D_5.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_D_7	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_D_7	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_D_7.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1939	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1939	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1939.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1945	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1945	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1945.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1950	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1950	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1950.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1951	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1951	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1951.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1952	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1952	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1952.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1954	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1954	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1954.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1958	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1958	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1958.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1961	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1961	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1961.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1962	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1962	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1962.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1964	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1964	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1964.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1967	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1967	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1967.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1971	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1971	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1971.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1972	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1972	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1972.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1975	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1975	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1975.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1980	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1980	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1980.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1989	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1989	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1989.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1993	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1993	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1993.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAC20220805_TPM_Gjie_FNA_8min_J_1994	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAC20220805_TPM_Gjie_FNA_8min_J_1994	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAC20220805_TPM_Gjie_FNA_8min_J_1994.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
