source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[experiment]
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_276	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_276	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_276.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_277	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_277	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_277.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_278	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_278	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_278.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_279	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_279	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_279.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_280	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_280	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_280.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_281	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_281	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_281.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_282	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_282	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_282.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_283	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_283	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_283.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_284	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_284	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_284.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_285	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_285	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_285.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_286	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_286	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_286.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_287	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_287	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_287.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_288	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_288	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_288.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_289	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_289	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_289.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_290	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_290	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_290.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_291	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_291	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_291.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_292	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_292	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_292.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_293	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_293	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_293.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_294	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_294	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_294.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_295	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_295	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_295.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_296	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_296	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_296.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_297	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_297	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_297.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_298	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_298	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_298.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_299	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_299	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_299.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_300	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_300	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_300.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_301	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_301	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_301.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_302	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_302	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_302.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_303	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_303	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_303.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_304	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_304	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250110gaohh_OmniProtV2_Bovine_human_mixed_24minDIA_300ng_304.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Protein corona/QC runs (bovine-human mixed)
WAN20250111gaohh_OmniProtV2_platelets_index_24minDIA_300ng_001	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250111gaohh_OmniProtV2_platelets_index_24minDIA_300ng_001	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250111gaohh_OmniProtV2_platelets_index_24minDIA_300ng_001.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Platelet contamination index titration (G01-G10)
WAN20250111gaohh_OmniProtV2_platelets_index_24minDIA_300ng_002	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250111gaohh_OmniProtV2_platelets_index_24minDIA_300ng_002	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250111gaohh_OmniProtV2_platelets_index_24minDIA_300ng_002.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Platelet contamination index titration (G01-G10)
WAN20250111gaohh_OmniProtV2_platelets_index_24minDIA_300ng_003	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250111gaohh_OmniProtV2_platelets_index_24minDIA_300ng_003	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250111gaohh_OmniProtV2_platelets_index_24minDIA_300ng_003.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Platelet contamination index titration (G01-G10)
WAN20250111gaohh_OmniProtV2_platelets_index_24minDIA_300ng_004	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20250111gaohh_OmniProtV2_platelets_index_24minDIA_300ng_004	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20250111gaohh_OmniProtV2_platelets_index_24minDIA_300ng_004.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Platelet contamination index titration (G01-G10)
