source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[cellular component]	factor value[fractionation method]
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_02_Cy1_6to7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	6	1	20090930_02_Cy1_6to7.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_03_Cy1_8to9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	8	1	20090930_03_Cy1_8to9.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_04_Cy1_10to11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	10	1	20090930_04_Cy1_10to11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_05_Cy1_12to13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	12	1	20090930_05_Cy1_12to13.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_06_Cy1_14to15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	14	1	20090930_06_Cy1_14to15.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_07_Cy1_16to17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	16	1	20090930_07_Cy1_16to17.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_08_Cy1_18to19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	18	1	20090930_08_Cy1_18to19.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_09_Cy1_20to21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	20	1	20090930_09_Cy1_20to21.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_10_Cy1_22to23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	22	1	20090930_10_Cy1_22to23.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_11_Cy1_24to25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	24	1	20090930_11_Cy1_24to25.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_12_Cy1_26to27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	26	1	20090930_12_Cy1_26to27.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_13_Cy1_28to29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	28	1	20090930_13_Cy1_28to29.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_14_Cy1_30to31_2	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	30	1	20090930_14_Cy1_30to31_2.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_15_Cy1_32to33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	32	1	20090930_15_Cy1_32to33.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20090930_16_Cy1_34to35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	34	1	20090930_16_Cy1_34to35.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_02_ExcL_Cy1_34to35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	34	2	20091005_02_ExcL_Cy1_34to35.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_03_ExcL_Cy1_32to33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	32	2	20091005_03_ExcL_Cy1_32to33.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_04_ExcL_Cy1_30to31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	30	2	20091005_04_ExcL_Cy1_30to31.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_05_ExcL_Cy1_28to29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	28	2	20091005_05_ExcL_Cy1_28to29.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_06_ExcL_Cy1_26to27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	26	2	20091005_06_ExcL_Cy1_26to27.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_07_ExcL_Cy1_24to25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	24	2	20091005_07_ExcL_Cy1_24to25.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_08_ExcL_Cy1_22to23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	22	2	20091005_08_ExcL_Cy1_22to23.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_09_ExcL_Cy1_20to21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	20	2	20091005_09_ExcL_Cy1_20to21.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_10_ExcL_Cy1_18to19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	18	2	20091005_10_ExcL_Cy1_18to19.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_11_ExcL_Cy1_16to17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	16	2	20091005_11_ExcL_Cy1_16to17.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_12_ExcL_Cy1_14to15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	14	2	20091005_12_ExcL_Cy1_14to15.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_13_ExcL_Cy1_12to13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	12	2	20091005_13_ExcL_Cy1_12to13.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_14_ExcL_Cy1_10to11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	10	2	20091005_14_ExcL_Cy1_10to11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_15_ExcL_Cy1_8to9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	8	2	20091005_15_ExcL_Cy1_8to9.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt1_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20091005_16_ExcL_Cy1_6to7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	6	2	20091005_16_ExcL_Cy1_6to7.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20091009_04_BH_Cy2_34to35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	34	1	20091009_04_BH_Cy2_34to35.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20091009_05_BH_Cy2_32to33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	32	1	20091009_05_BH_Cy2_32to33.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20091009_06_BH_Cy2_30to31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	30	1	20091009_06_BH_Cy2_30to31.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20091009_07_BH_Cy2_28to29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Size-exclusion chromatography (SEC)	5 ppm	0.8 Da	28	1	20091009_07_BH_Cy2_28to29.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	gel filtration
