source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[spiked compound]	characteristics[biological replicate]	characteristics[HiRIEF PH range]	characteristics[mass]	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1067	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr50.raw	49	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1068	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr51.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr51.raw	50	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1069	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr52.raw	51	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1070	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr53.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr53.raw	52	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1071	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr54.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr54.raw	53	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1072	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr55.raw	54	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1073	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr56.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr56.raw	55	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1074	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr57.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr57.raw	56	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1075	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr58.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr58.raw	57	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1076	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr59.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr59.raw	58	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1077	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr60.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr60.raw	59	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1078	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr61.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr61.raw	60	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1079	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr62.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr62.raw	61	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1080	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr63.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr63.raw	62	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1081	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr64.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr64.raw	63	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1082	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr65.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr65.raw	64	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1083	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr66.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr66.raw	65	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1084	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr67.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr67.raw	66	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1085	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr68.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr68.raw	67	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1086	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr69.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr69.raw	68	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1087	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr70.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr70.raw	69	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1088	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr71.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr71.raw	70	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 16	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	16	3.0-10.0	1mg	not available	run 1089	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr72.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_eluate_1mg_IPG3-10_7of15ul_fr72.raw	71	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 17	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	17	3.0-10.0	1mg	not available	run 1090	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_flowthrough_1mg_IPG3-10_7of15ul_fr01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_flowthrough_1mg_IPG3-10_7of15ul_fr01.raw	1	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 17	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	17	3.0-10.0	1mg	not available	run 1091	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_flowthrough_1mg_IPG3-10_7of15ul_fr02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_flowthrough_1mg_IPG3-10_7of15ul_fr02.raw	2	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 17	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	17	3.0-10.0	1mg	not available	run 1092	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_flowthrough_1mg_IPG3-10_7of15ul_fr03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_flowthrough_1mg_IPG3-10_7of15ul_fr03.raw	3	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 17	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	17	3.0-10.0	1mg	not available	run 1093	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MP_QE1_20160705_Somamma_flowthrough_1mg_IPG3-10_7of15ul_fr04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MP_QE1_20160705_Somamma_flowthrough_1mg_IPG3-10_7of15ul_fr04.raw	4	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
