source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[ms min mz]	comment[ms max mz]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]
bovine_stomach_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=stomach;AC=UBERON:0000945	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_stomach_library_SCX_F1_1050	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	1	3	202003017_DDA_1050_Stomach_SCX_F1.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=stomach;AC=UBERON:0000945
bovine_stomach_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=stomach;AC=UBERON:0000945	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_stomach_library_SCX_F2_1051	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	2	3	202003017_DDA_1051_Stomach_SCX_F2.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=stomach;AC=UBERON:0000945
bovine_stomach_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=stomach;AC=UBERON:0000945	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_stomach_library_SCX_F3_1052	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	3	3	202003017_DDA_1052_Stomach_SCX_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=stomach;AC=UBERON:0000945
bovine_stomach_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=stomach;AC=UBERON:0000945	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_stomach_library_SCX_F4_1053	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	4	3	202003017_DDA_1053_Stomach_SCX_F4.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=stomach;AC=UBERON:0000945
bovine_stomach_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=stomach;AC=UBERON:0000945	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_stomach_library_SCX_F5_1054	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	5	3	202003017_DDA_1054_Stomach_SCX_F5.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=stomach;AC=UBERON:0000945
bovine_stomach_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=stomach;AC=UBERON:0000945	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_stomach_library_SCX_F6_1055	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	6	3	202003017_DDA_1055_Stomach_SCX_F6.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=stomach;AC=UBERON:0000945
bovine_testis_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=testis;AC=UBERON:0000473	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_testis_library_DES_F1_388	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	400m/z	1250m/z	not available	not available	1	1	20190411D_DDA_SP388_Testis_DES.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=testis;AC=UBERON:0000473
bovine_testis_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=testis;AC=UBERON:0000473	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_testis_library_HpH_F1_787	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	1	2	20191115D_DDA_SP787_Testis_HpH_F1.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=testis;AC=UBERON:0000473
bovine_testis_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=testis;AC=UBERON:0000473	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_testis_library_HpH_F2_788	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	2	2	20191115D_DDA_SP788_Testis_HpH_F2.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=testis;AC=UBERON:0000473
bovine_testis_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=testis;AC=UBERON:0000473	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_testis_library_HpH_F3_789	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	3	2	20191115D_DDA_SP789_Testis_HpH_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=testis;AC=UBERON:0000473
bovine_testis_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=testis;AC=UBERON:0000473	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_testis_library_HpH_F4_790	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	4	2	20191115D_DDA_SP790_Testis_HpH_F4.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=testis;AC=UBERON:0000473
bovine_testis_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=testis;AC=UBERON:0000473	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_testis_library_HpH_F5_791	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	5	2	20191115D_DDA_SP791_Testis_HpH_F5.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=testis;AC=UBERON:0000473
bovine_testis_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=testis;AC=UBERON:0000473	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_testis_library_HpH_F6_792	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	6	2	20191115D_DDA_SP792_Testis_HpH_F6.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=testis;AC=UBERON:0000473
bovine_testis_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=testis;AC=UBERON:0000473	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_testis_library_SCX_F1_775	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	1	3	20191114D_DDA_SP775_Testis_SCX_F1.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=testis;AC=UBERON:0000473
bovine_testis_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=testis;AC=UBERON:0000473	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_testis_library_SCX_F2_776	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	2	3	20191114D_DDA_SP776_Testis_SCX_F2.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=testis;AC=UBERON:0000473
bovine_testis_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=testis;AC=UBERON:0000473	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_testis_library_SCX_F3_777	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	3	3	20191114D_DDA_SP777_Testis_SCX_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=testis;AC=UBERON:0000473
bovine_testis_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=testis;AC=UBERON:0000473	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_testis_library_SCX_F4_778	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	4	3	20191114D_DDA_SP778_Testis_SCX_F4.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=testis;AC=UBERON:0000473
bovine_testis_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=testis;AC=UBERON:0000473	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_testis_library_SCX_F5_779	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	5	3	20191114D_DDA_SP779_Testis_SCX_F5.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=testis;AC=UBERON:0000473
bovine_testis_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=testis;AC=UBERON:0000473	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_testis_library_SCX_F6_780	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	6	3	20191114D_DDA_SP780_Testis_SCX_F6.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=testis;AC=UBERON:0000473
bovine_trachea_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=trachea;AC=UBERON:0003126	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_trachea_library_DES_F1_337	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	400m/z	1250m/z	not available	not available	1	1	20190409_DDA_SP337_Trachea_DES.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=trachea;AC=UBERON:0003126
bovine_trachea_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=trachea;AC=UBERON:0003126	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_trachea_library_HpH_F1_978	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	1	2	20200308D_DDA_SP978_Trachea_HpH_F1.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=trachea;AC=UBERON:0003126
bovine_trachea_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=trachea;AC=UBERON:0003126	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_trachea_library_HpH_F2_979	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	2	2	20200308D_DDA_SP979_Trachea_HpH_F2.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=trachea;AC=UBERON:0003126
bovine_trachea_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=trachea;AC=UBERON:0003126	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_trachea_library_HpH_F3_980	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	3	2	20200308D_DDA_SP980_Trachea_HpH_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=trachea;AC=UBERON:0003126
bovine_trachea_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=trachea;AC=UBERON:0003126	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_trachea_library_HpH_F4_981	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	4	2	20200308D_DDA_SP981_Trachea_HpH_F4.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=trachea;AC=UBERON:0003126
bovine_trachea_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=trachea;AC=UBERON:0003126	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_trachea_library_HpH_F5_982	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	5	2	20200308D_DDA_SP982_Trachea_HpH_F5.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=trachea;AC=UBERON:0003126
bovine_trachea_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=trachea;AC=UBERON:0003126	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_trachea_library_HpH_F6_983	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	6	2	20200308D_DDA_SP983_Trachea_HpH_F6.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=trachea;AC=UBERON:0003126
bovine_trachea_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=trachea;AC=UBERON:0003126	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_trachea_library_SCX_F1_1044	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	1	3	202003017_DDA_1044_Trachea_SCX_F1.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=trachea;AC=UBERON:0003126
bovine_trachea_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=trachea;AC=UBERON:0003126	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_trachea_library_SCX_F2_1045	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	2	3	202003017_DDA_1045_Trachea_SCX_F2.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=trachea;AC=UBERON:0003126
bovine_trachea_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=trachea;AC=UBERON:0003126	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_trachea_library_SCX_F3_1046	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	3	3	202003017_DDA_1046_Trachea_SCX_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=trachea;AC=UBERON:0003126
