source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[developmental stage]	characteristics[sample type]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[collision energy]	comment[ms1 scan range]	comment[ms min charge]	comment[ms max charge]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[cell line]
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_21_RB9_01_1881	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	21	1	FE_rt4a_5of15ul_21_RB9_01_1881.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_22_RB10_01_1882	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	22	1	FE_rt4a_5of15ul_22_RB10_01_1882.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_23_RB11_01_1883	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	23	1	FE_rt4a_5of15ul_23_RB11_01_1883.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_24_RB12_01_1884	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	24	1	FE_rt4a_5of15ul_24_RB12_01_1884.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_25_RC1_01_1886	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	25	1	FE_rt4a_5of15ul_25_RC1_01_1886.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_26_RC2_01_1887	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	26	1	FE_rt4a_5of15ul_26_RC2_01_1887.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_27_RC3_01_1888	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	27	1	FE_rt4a_5of15ul_27_RC3_01_1888.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_28_RC4_01_1889	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	28	1	FE_rt4a_5of15ul_28_RC4_01_1889.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_29_RC5_01_1890	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	29	1	FE_rt4a_5of15ul_29_RC5_01_1890.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_30_RC6_01_1891	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	30	1	FE_rt4a_5of15ul_30_RC6_01_1891.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_31_RC7_01_1893	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	31	1	FE_rt4a_5of15ul_31_RC7_01_1893.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_32_RC8_01_1894	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	32	1	FE_rt4a_5of15ul_32_RC8_01_1894.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_33_RC9_01_1895	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	33	1	FE_rt4a_5of15ul_33_RC9_01_1895.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_34_RC10_01_1896	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	34	1	FE_rt4a_5of15ul_34_RC10_01_1896.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_35_RC11_01_1897	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	35	1	FE_rt4a_5of15ul_35_RC11_01_1897.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_36_RC12_01_1898	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	36	1	FE_rt4a_5of15ul_36_RC12_01_1898.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_37_RD1_01_1899	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	37	1	FE_rt4a_5of15ul_37_RD1_01_1899.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_38_RD2_01_1901	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	38	1	FE_rt4a_5of15ul_38_RD2_01_1901.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_39_RD3_01_1902	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	39	1	FE_rt4a_5of15ul_39_RD3_01_1902.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_40_RD4_01_1903	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	40	1	FE_rt4a_5of15ul_40_RD4_01_1903.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_41_RD5_01_1904	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	41	1	FE_rt4a_5of15ul_41_RD5_01_1904.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_42_RD6_01_1905	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	42	1	FE_rt4a_5of15ul_42_RD6_01_1905.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_43_RD7_01_1906	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	43	1	FE_rt4a_5of15ul_43_RD7_01_1906.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4a_5of15ul_44_RD8_01_1907	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	44	1	FE_rt4a_5of15ul_44_RD8_01_1907.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
