source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[treatment]	characteristics[strain]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[treatment]
wevan_I171119_Run363_BXD67_CD_ET759	Mus musculus	Liver	normal	2	control diet	BXD67	wevan_I171119_Run363_BXD67_CD_ET759	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171119_Run363_BXD67_CD_ET759.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171119_Run364_BXD70_HF_ET451	Mus musculus	Liver	normal	5	high fat diet	BXD70	wevan_I171119_Run364_BXD70_HF_ET451	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171119_Run364_BXD70_HF_ET451.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171119_Run365_D2B6F1_CD_ET646	Mus musculus	Liver	normal	6	control diet	D2B6F1	wevan_I171119_Run365_D2B6F1_CD_ET646	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171119_Run365_D2B6F1_CD_ET646.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171119_Run367_BXD62_HF_ET701	Mus musculus	Liver	normal	2	high fat diet	BXD62	wevan_I171119_Run367_BXD62_HF_ET701	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171119_Run367_BXD62_HF_ET701.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171119_Run368_BXD63_HF_ET1415	Mus musculus	Liver	normal	6	high fat diet	BXD63	wevan_I171119_Run368_BXD63_HF_ET1415	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171119_Run368_BXD63_HF_ET1415.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171119_Run369_B6D2F1_CD_ET1222	Mus musculus	Liver	normal	6	control diet	B6D2F1	wevan_I171119_Run369_B6D2F1_CD_ET1222	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171119_Run369_B6D2F1_CD_ET1222.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171119_Run370_BXD98_HF_ET628	Mus musculus	Liver	normal	2	high fat diet	BXD98	wevan_I171119_Run370_BXD98_HF_ET628	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171119_Run370_BXD98_HF_ET628.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171119_Run371_D2B6F1_HF_ET1150	Mus musculus	Liver	normal	7	high fat diet	D2B6F1	wevan_I171119_Run371_D2B6F1_HF_ET1150	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171119_Run371_D2B6F1_HF_ET1150.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171119_Run371b_BXD73_HF_ET1506	Mus musculus	Liver	normal	10	high fat diet	BXD73	wevan_I171119_Run371b_BXD73_HF_ET1506	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171119_Run371b_BXD73_HF_ET1506.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171119_Run372_BXD90_HF_ET1097	Mus musculus	Liver	normal	3	high fat diet	BXD90	wevan_I171119_Run372_BXD90_HF_ET1097	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171119_Run372_BXD90_HF_ET1097.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171119_Run394_BXD73_HF_ET1506	Mus musculus	Liver	normal	11	high fat diet	BXD73	wevan_I171119_Run394_BXD73_HF_ET1506	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171119_Run394_BXD73_HF_ET1506.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171121_Run373_BXD62_HF_ET1208	Mus musculus	Liver	normal	3	high fat diet	BXD62	wevan_I171121_Run373_BXD62_HF_ET1208	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run373_BXD62_HF_ET1208.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171121_Run374_BXD32_HF_ET596	Mus musculus	Liver	normal	4	high fat diet	BXD32	wevan_I171121_Run374_BXD32_HF_ET596	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run374_BXD32_HF_ET596.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171121_Run375_BXD24_HF_ET1032	Mus musculus	Liver	normal	3	high fat diet	BXD24	wevan_I171121_Run375_BXD24_HF_ET1032	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run375_BXD24_HF_ET1032.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171121_Run376_BXD90_CD_ET756	Mus musculus	Liver	normal	3	control diet	BXD90	wevan_I171121_Run376_BXD90_CD_ET756	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run376_BXD90_CD_ET756.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171121_Run377_DBA2J_HF_ET529	Mus musculus	Liver	normal	8	high fat diet	DBA2J	wevan_I171121_Run377_DBA2J_HF_ET529	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run377_DBA2J_HF_ET529.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171121_Run378_BXD9_HF_ET1009	Mus musculus	Liver	normal	4	high fat diet	BXD9	wevan_I171121_Run378_BXD9_HF_ET1009	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run378_BXD9_HF_ET1009.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171121_Run379_B6D2F1_CD_ET1223	Mus musculus	Liver	normal	7	control diet	B6D2F1	wevan_I171121_Run379_B6D2F1_CD_ET1223	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run379_B6D2F1_CD_ET1223.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171121_Run380_BXD53_CD_ET848	Mus musculus	Liver	normal	2	control diet	BXD53	wevan_I171121_Run380_BXD53_CD_ET848	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run380_BXD53_CD_ET848.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171121_Run381_BXD43_HF_ET1323	Mus musculus	Liver	normal	3	high fat diet	BXD43	wevan_I171121_Run381_BXD43_HF_ET1323	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run381_BXD43_HF_ET1323.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171121_Run382_BXD51_HF_ET598	Mus musculus	Liver	normal	4	high fat diet	BXD51	wevan_I171121_Run382_BXD51_HF_ET598	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run382_BXD51_HF_ET598.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171121_Run383_BXD11_CD_ET96	Mus musculus	Liver	normal	1	control diet	BXD11	wevan_I171121_Run383_BXD11_CD_ET96	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run383_BXD11_CD_ET96.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171121_Run384_BXD32_CD_ET87	Mus musculus	Liver	normal	5	control diet	BXD32	wevan_I171121_Run384_BXD32_CD_ET87	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run384_BXD32_CD_ET87.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171121_Run385_BXD89_CD_ET555	Mus musculus	Liver	normal	3	control diet	BXD89	wevan_I171121_Run385_BXD89_CD_ET555	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run385_BXD89_CD_ET555.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171121_Run386_C57BL6J_HF_ET514	Mus musculus	Liver	normal	10	high fat diet	C57BL6J	wevan_I171121_Run386_C57BL6J_HF_ET514	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run386_C57BL6J_HF_ET514.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171121_Run387_BXD48a_HF_ET216	Mus musculus	Liver	normal	3	high fat diet	BXD48a	wevan_I171121_Run387_BXD48a_HF_ET216	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run387_BXD48a_HF_ET216.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171121_Run388_BXD99_HF_ET1355	Mus musculus	Liver	normal	1	high fat diet	BXD99	wevan_I171121_Run388_BXD99_HF_ET1355	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run388_BXD99_HF_ET1355.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171121_Run389_B6D2F1_HF_ET1225	Mus musculus	Liver	normal	8	high fat diet	B6D2F1	wevan_I171121_Run389_B6D2F1_HF_ET1225	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run389_B6D2F1_HF_ET1225.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171121_Run390_BXD68_CD_ET1085	Mus musculus	Liver	normal	5	control diet	BXD68	wevan_I171121_Run390_BXD68_CD_ET1085	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run390_BXD68_CD_ET1085.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171121_Run391_BXD61_HF_ET1722	Mus musculus	Liver	normal	5	high fat diet	BXD61	wevan_I171121_Run391_BXD61_HF_ET1722	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run391_BXD61_HF_ET1722.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171121_Run392_BXD65b_CD_ET1709	Mus musculus	Liver	normal	5	control diet	BXD65b	wevan_I171121_Run392_BXD65b_CD_ET1709	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run392_BXD65b_CD_ET1709.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171121_Run393_BXD87_HF_ET547	Mus musculus	Liver	normal	3	high fat diet	BXD87	wevan_I171121_Run393_BXD87_HF_ET547	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171121_Run393_BXD87_HF_ET547.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171123_Run395_BXD32_CD_ET2495	Mus musculus	Liver	normal	6	control diet	BXD32	wevan_I171123_Run395_BXD32_CD_ET2495	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run395_BXD32_CD_ET2495.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171123_Run396_BXD63_CD_ET1872	Mus musculus	Liver	normal	9	control diet	BXD63	wevan_I171123_Run396_BXD63_CD_ET1872	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run396_BXD63_CD_ET1872.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171123_Run397_BXD95_CD_ET1270	Mus musculus	Liver	normal	6	control diet	BXD95	wevan_I171123_Run397_BXD95_CD_ET1270	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run397_BXD95_CD_ET1270.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171123_Run398_BXD77_CD_ET30	Mus musculus	Liver	normal	4	control diet	BXD77	wevan_I171123_Run398_BXD77_CD_ET30	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run398_BXD77_CD_ET30.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171123_Run399_BXD63_HF_ET2090	Mus musculus	Liver	normal	7	high fat diet	BXD63	wevan_I171123_Run399_BXD63_HF_ET2090	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run399_BXD63_HF_ET2090.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171123_Run400_BXD89_CD_ET2078	Mus musculus	Liver	normal	4	control diet	BXD89	wevan_I171123_Run400_BXD89_CD_ET2078	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run400_BXD89_CD_ET2078.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171123_Run401_BXD70_HF_ET188	Mus musculus	Liver	normal	6	high fat diet	BXD70	wevan_I171123_Run401_BXD70_HF_ET188	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run401_BXD70_HF_ET188.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171123_Run402_BXD79_CD_ET825	Mus musculus	Liver	normal	3	control diet	BXD79	wevan_I171123_Run402_BXD79_CD_ET825	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run402_BXD79_CD_ET825.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171123_Run403_DBA2J_HF_ET1144	Mus musculus	Liver	normal	9	high fat diet	DBA2J	wevan_I171123_Run403_DBA2J_HF_ET1144	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run403_DBA2J_HF_ET1144.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171123_Run404_MixOfPrevious9_CDHFD_MIX	Mus musculus	Liver	normal	1	not available	not available	wevan_I171123_Run404_MixOfPrevious9_CDHFD_MIX	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run404_MixOfPrevious9_CDHFD_MIX.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	not available
wevan_I171123_Run405_MixOfPrevious9_CDHFD_MIX	Mus musculus	Liver	normal	1	not available	not available	wevan_I171123_Run405_MixOfPrevious9_CDHFD_MIX	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run405_MixOfPrevious9_CDHFD_MIX.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	not available
wevan_I171123_Run406_MixOfPrevious9_CDHFD_MIX	Mus musculus	Liver	normal	1	not available	not available	wevan_I171123_Run406_MixOfPrevious9_CDHFD_MIX	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run406_MixOfPrevious9_CDHFD_MIX.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	not available
wevan_I171123_Run407_BXD40_CD_ET680	Mus musculus	Liver	normal	8	control diet	BXD40	wevan_I171123_Run407_BXD40_CD_ET680	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run407_BXD40_CD_ET680.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171123_Run408_BXD40_CD_ET680fix	Mus musculus	Liver	normal	9	control diet	BXD40	wevan_I171123_Run408_BXD40_CD_ET680fix	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run408_BXD40_CD_ET680fix.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171123_Run410_C57BL6J_HF_ET1883	Mus musculus	Liver	normal	11	high fat diet	C57BL6J	wevan_I171123_Run410_C57BL6J_HF_ET1883	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run410_C57BL6J_HF_ET1883.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171123_Run411_BXD40_CD_ET1058	Mus musculus	Liver	normal	10	control diet	BXD40	wevan_I171123_Run411_BXD40_CD_ET1058	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run411_BXD40_CD_ET1058.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171123_Run412_BXD70_HF_ET451	Mus musculus	Liver	normal	7	high fat diet	BXD70	wevan_I171123_Run412_BXD70_HF_ET451	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171123_Run412_BXD70_HF_ET451.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
