source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[source project]
02459_BH6_P027215_S00_R08_R1	Mus musculus	not available	1	02459_BH6_P027215_S00_R08_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02459_BH6_P027215_S00_R08_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02459_BH7_P027215_S00_R09_R1	Mus musculus	not available	1	02459_BH7_P027215_S00_R09_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02459_BH7_P027215_S00_R09_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02459_BH8_P027215_S00_R24_R1	Mus musculus	not available	1	02459_BH8_P027215_S00_R24_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02459_BH8_P027215_S00_R24_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02459_BH9_P027215_S00_R25_R1	Mus musculus	not available	1	02459_BH9_P027215_S00_R25_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02459_BH9_P027215_S00_R25_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GA6_P027217_S00_R01_R1	Mus musculus	not available	1	02460_GA6_P027217_S00_R01_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GA6_P027217_S00_R01_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GA8_P027217_S00_R17_R1	Mus musculus	not available	1	02460_GA8_P027217_S00_R17_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GA8_P027217_S00_R17_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GA9_P027217_S00_R32_R1	Mus musculus	not available	1	02460_GA9_P027217_S00_R32_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GA9_P027217_S00_R32_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GB6_P027217_S00_R02_R1	Mus musculus	not available	1	02460_GB6_P027217_S00_R02_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GB6_P027217_S00_R02_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GB7_P027217_S00_R15_R1	Mus musculus	not available	1	02460_GB7_P027217_S00_R15_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GB7_P027217_S00_R15_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GB8_P027217_S00_R18_R1	Mus musculus	not available	1	02460_GB8_P027217_S00_R18_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GB8_P027217_S00_R18_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GB9_P027217_S00_R31_R1	Mus musculus	not available	1	02460_GB9_P027217_S00_R31_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GB9_P027217_S00_R31_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GC6_P027217_S00_R03_R1	Mus musculus	not available	1	02460_GC6_P027217_S00_R03_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GC6_P027217_S00_R03_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GC7_P027217_S00_R14_R1	Mus musculus	not available	1	02460_GC7_P027217_S00_R14_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GC7_P027217_S00_R14_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GC8_P027217_S00_R19_R1	Mus musculus	not available	1	02460_GC8_P027217_S00_R19_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GC8_P027217_S00_R19_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GC9_P027217_S00_R30_R1	Mus musculus	not available	1	02460_GC9_P027217_S00_R30_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GC9_P027217_S00_R30_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GD7_P027217_S00_R13_R1	Mus musculus	not available	1	02460_GD7_P027217_S00_R13_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GD7_P027217_S00_R13_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GD8_P027217_S00_R20_R1	Mus musculus	not available	1	02460_GD8_P027217_S00_R20_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GD8_P027217_S00_R20_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GD9_P027217_S00_R29_R1	Mus musculus	not available	1	02460_GD9_P027217_S00_R29_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GD9_P027217_S00_R29_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GE6_P027217_S00_R05_R1	Mus musculus	not available	1	02460_GE6_P027217_S00_R05_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GE6_P027217_S00_R05_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GE7_P027217_S00_R12_R1	Mus musculus	not available	1	02460_GE7_P027217_S00_R12_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GE7_P027217_S00_R12_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GE8_P027217_S00_R21_R1	Mus musculus	not available	1	02460_GE8_P027217_S00_R21_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GE8_P027217_S00_R21_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GE9_P027217_S00_R28_R1	Mus musculus	not available	1	02460_GE9_P027217_S00_R28_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GE9_P027217_S00_R28_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GF6_P027217_S00_R06_R1	Mus musculus	not available	1	02460_GF6_P027217_S00_R06_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GF6_P027217_S00_R06_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GF7_P027217_S00_R11_R1	Mus musculus	not available	1	02460_GF7_P027217_S00_R11_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GF7_P027217_S00_R11_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GF8_P027217_S00_R22_R1	Mus musculus	not available	1	02460_GF8_P027217_S00_R22_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GF8_P027217_S00_R22_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GF9_P027217_S00_R27_R1	Mus musculus	not available	1	02460_GF9_P027217_S00_R27_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GF9_P027217_S00_R27_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GG6_P027217_S00_R07_R1	Mus musculus	not available	1	02460_GG6_P027217_S00_R07_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GG6_P027217_S00_R07_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GG7_P027217_S00_R10_R1	Mus musculus	not available	1	02460_GG7_P027217_S00_R10_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GG7_P027217_S00_R10_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GG8_P027217_S00_R23_R1	Mus musculus	not available	1	02460_GG8_P027217_S00_R23_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GG8_P027217_S00_R23_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GG9_P027217_S00_R26_R1	Mus musculus	not available	1	02460_GG9_P027217_S00_R26_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GG9_P027217_S00_R26_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GH6_P027217_S00_R08_R1	Mus musculus	not available	1	02460_GH6_P027217_S00_R08_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GH6_P027217_S00_R08_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GH7_P027217_S00_R09_R1	Mus musculus	not available	1	02460_GH7_P027217_S00_R09_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GH7_P027217_S00_R09_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02460_GH8_P027217_S00_R24_R1	Mus musculus	not available	1	02460_GH8_P027217_S00_R24_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02460_GH8_P027217_S00_R24_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GA1_P027218_S00_R01_R1	Mus musculus	not available	1	02461_GA1_P027218_S00_R01_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GA1_P027218_S00_R01_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GA2_P027218_S00_R16_R1	Mus musculus	not available	1	02461_GA2_P027218_S00_R16_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GA2_P027218_S00_R16_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GA3_P027218_S00_R17_R1	Mus musculus	not available	1	02461_GA3_P027218_S00_R17_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GA3_P027218_S00_R17_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GA4_P027218_S00_R32_R1	Mus musculus	not available	1	02461_GA4_P027218_S00_R32_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GA4_P027218_S00_R32_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GB1_P027218_S00_R02_R1	Mus musculus	not available	1	02461_GB1_P027218_S00_R02_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GB1_P027218_S00_R02_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GB2_P027218_S00_R15_R1	Mus musculus	not available	1	02461_GB2_P027218_S00_R15_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GB2_P027218_S00_R15_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GB3_P027218_S00_R18_R1	Mus musculus	not available	1	02461_GB3_P027218_S00_R18_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GB3_P027218_S00_R18_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GB4_P027218_S00_R31_R1	Mus musculus	not available	1	02461_GB4_P027218_S00_R31_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GB4_P027218_S00_R31_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GC1_P027218_S00_R03_R1	Mus musculus	not available	1	02461_GC1_P027218_S00_R03_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GC1_P027218_S00_R03_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GC2_P027218_S00_R14_R1	Mus musculus	not available	1	02461_GC2_P027218_S00_R14_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GC2_P027218_S00_R14_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GC4_P027218_S00_R30_R1	Mus musculus	not available	1	02461_GC4_P027218_S00_R30_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GC4_P027218_S00_R30_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GD1_P027218_S00_R04_R1	Mus musculus	not available	1	02461_GD1_P027218_S00_R04_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GD1_P027218_S00_R04_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GD2_P027218_S00_R13_R1	Mus musculus	not available	1	02461_GD2_P027218_S00_R13_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GD2_P027218_S00_R13_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GD4_P027218_S00_R29_R1	Mus musculus	not available	1	02461_GD4_P027218_S00_R29_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GD4_P027218_S00_R29_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GE1_P027218_S00_R05_R1	Mus musculus	not available	1	02461_GE1_P027218_S00_R05_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GE1_P027218_S00_R05_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GE2_P027218_S00_R12_R1	Mus musculus	not available	1	02461_GE2_P027218_S00_R12_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GE2_P027218_S00_R12_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GE3_P027218_S00_R21_R1	Mus musculus	not available	1	02461_GE3_P027218_S00_R21_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GE3_P027218_S00_R21_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GE4_P027218_S00_R28_R1	Mus musculus	not available	1	02461_GE4_P027218_S00_R28_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GE4_P027218_S00_R28_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GF1_P027218_S00_R06_R1	Mus musculus	not available	1	02461_GF1_P027218_S00_R06_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GF1_P027218_S00_R06_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GF2_P027218_S00_R11_R1	Mus musculus	not available	1	02461_GF2_P027218_S00_R11_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GF2_P027218_S00_R11_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GF3_P027218_S00_R22_R1	Mus musculus	not available	1	02461_GF3_P027218_S00_R22_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GF3_P027218_S00_R22_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GG1_P027218_S00_R07_R1	Mus musculus	not available	1	02461_GG1_P027218_S00_R07_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GG1_P027218_S00_R07_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GG2_P027218_S00_R10_R1	Mus musculus	not available	1	02461_GG2_P027218_S00_R10_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GG2_P027218_S00_R10_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GG3_P027218_S00_R23_R1	Mus musculus	not available	1	02461_GG3_P027218_S00_R23_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GG3_P027218_S00_R23_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GG4_P027218_S00_R26_R1	Mus musculus	not available	1	02461_GG4_P027218_S00_R26_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GG4_P027218_S00_R26_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GH1_P027218_S00_R08_R1	Mus musculus	not available	1	02461_GH1_P027218_S00_R08_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GH1_P027218_S00_R08_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
02461_GH3_P027218_S00_R24_R1	Mus musculus	not available	1	02461_GH3_P027218_S00_R24_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	NT=Trypsin;AC=MS:1001251	1	1	02461_GH3_P027218_S00_R24_R1	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	PXD030983
